source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1997,MONTHLY,10,10,OCT,,2012-01-01 00:00:00,"3,447,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1997,MONTHLY,11,11,NOV,,2012-01-01 00:00:00,"2,938,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1997,MONTHLY,12,12,DEC,,2012-01-01 00:00:00,"2,720,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1996,MONTHLY,01,01,JAN,,2012-01-01 00:00:00,"2,937,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1996,MONTHLY,02,02,FEB,,2012-01-01 00:00:00,"3,081,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1996,MONTHLY,03,03,MAR,,2012-01-01 00:00:00,"3,196,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1996,MONTHLY,04,04,APR,,2012-01-01 00:00:00,"3,190,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1996,MONTHLY,05,05,MAY,,2012-01-01 00:00:00,"3,484,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1996,MONTHLY,06,06,JUN,,2012-01-01 00:00:00,"3,078,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1996,MONTHLY,07,07,JUL,,2012-01-01 00:00:00,"3,386,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1996,MONTHLY,08,08,AUG,,2012-01-01 00:00:00,"3,521,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1996,MONTHLY,09,09,SEP,,2012-01-01 00:00:00,"3,167,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1996,MONTHLY,10,10,OCT,,2012-01-01 00:00:00,"3,329,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1996,MONTHLY,11,11,NOV,,2012-01-01 00:00:00,"3,077,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1996,MONTHLY,12,12,DEC,,2012-01-01 00:00:00,"3,000,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1995,MONTHLY,01,01,JAN,,2012-01-01 00:00:00,"2,871,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1995,MONTHLY,02,02,FEB,,2012-01-01 00:00:00,"2,700,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1995,MONTHLY,03,03,MAR,,2012-01-01 00:00:00,"3,294,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1995,MONTHLY,04,04,APR,,2012-01-01 00:00:00,"2,502,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1995,MONTHLY,05,05,MAY,,2012-01-01 00:00:00,"3,238,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1995,MONTHLY,06,06,JUN,,2012-01-01 00:00:00,"3,417,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1995,MONTHLY,07,07,JUL,,2012-01-01 00:00:00,"3,024,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1995,MONTHLY,08,08,AUG,,2012-01-01 00:00:00,"3,277,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1995,MONTHLY,09,09,SEP,,2012-01-01 00:00:00,"3,309,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1995,MONTHLY,10,10,OCT,,2012-01-01 00:00:00,"3,705,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1995,MONTHLY,11,11,NOV,,2012-01-01 00:00:00,"3,087,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1995,MONTHLY,12,12,DEC,,2012-01-01 00:00:00,"2,613,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1994,MONTHLY,01,01,JAN,,2012-01-01 00:00:00,"2,914,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1994,MONTHLY,02,02,FEB,,2012-01-01 00:00:00,"2,762,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1994,MONTHLY,03,03,MAR,,2012-01-01 00:00:00,"3,057,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1994,MONTHLY,04,04,APR,,2012-01-01 00:00:00,"3,053,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1994,MONTHLY,05,05,MAY,,2012-01-01 00:00:00,"3,207,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1994,MONTHLY,06,06,JUN,,2012-01-01 00:00:00,"3,189,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1994,MONTHLY,07,07,JUL,,2012-01-01 00:00:00,"3,071,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1994,MONTHLY,08,08,AUG,,2012-01-01 00:00:00,"3,680,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1994,MONTHLY,09,09,SEP,,2012-01-01 00:00:00,"3,223,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1994,MONTHLY,10,10,OCT,,2012-01-01 00:00:00,"3,375,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1994,MONTHLY,11,11,NOV,,2012-01-01 00:00:00,"3,422,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1994,MONTHLY,12,12,DEC,,2012-01-01 00:00:00,"2,830,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1993,MONTHLY,01,01,JAN,,2012-01-01 00:00:00,"2,830,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1993,MONTHLY,02,02,FEB,,2012-01-01 00:00:00,"2,691,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1993,MONTHLY,03,03,MAR,,2012-01-01 00:00:00,"3,070,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1993,MONTHLY,04,04,APR,,2012-01-01 00:00:00,"2,947,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1993,MONTHLY,05,05,MAY,,2012-01-01 00:00:00,"2,726,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1993,MONTHLY,06,06,JUN,,2012-01-01 00:00:00,"3,099,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1993,MONTHLY,07,07,JUL,,2012-01-01 00:00:00,"3,201,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1993,MONTHLY,08,08,AUG,,2012-01-01 00:00:00,"3,050,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1993,MONTHLY,09,09,SEP,,2012-01-01 00:00:00,"3,130,000",
SURVEY,ANIMALS & PRODUCTS,POULTRY,TURKEYS,YOUNG,ALL PRODUCTION PRACTICES,"SLAUGHTER, FI",SLAUGHTERED,HEAD,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,STATE,51,51,VA,VIRGINIA,,,,,,,,00000000,,,9000,UNITED STATES,VIRGINIA,1993,MONTHLY,10,10,OCT,,2012-01-01 00:00:00,"3,243,000",
